,recencia_norm,frecuencia_norm,monto_norm
75,-0.9200371683307537,3.723899661082941,2.094490364574683
76,-0.7957953459405582,-0.43208426022871715,0.9145777599705662
77,2.8589849293710263,-0.6918332553106957,-0.6628056976753001
78,-0.9096836831315708,-0.6918332553106957,-0.6636655745098562
79,-0.7233209495462775,0.3471627250172188,2.125682541022844
80,-0.7129674643470946,-0.6918332553106957,-0.6859762043245816
81,-0.34024199717650805,-0.6918332553106957,-0.18452950612713914
82,1.5751527646723393,-0.6918332553106957,-0.48797946394345987
83,-0.4851907899650694,-0.6918332553106957,-0.5035842086457407
84,-0.7129674643470946,0.08741372993524014,1.5842659974822075
85,0.6743995523434219,-0.43208426022871715,-0.6487648900345273
86,-0.8268558015381071,0.3471627250172188,4.4514243100640405
87,-0.7647348903430093,-0.43208426022871715,-0.5144798292070966
88,0.4466228779613968,-0.6918332553106957,-0.3549005390785944
89,-0.36094896757487394,-0.6918332553106957,1.2732387357479524
90,-0.18493971918876365,0.6069117200991975,0.6606601704159603
91,-0.4851907899650694,-0.1723352651467385,1.0728124104852994
92,-0.25741411558304433,0.866660715181176,0.6008554480233063
93,-0.20564668958712956,-0.43208426022871715,-0.21621798732544692
94,0.03248346999407848,-0.43208426022871715,-0.28576990417155956
95,-0.7440279199446435,-0.43208426022871715,-0.0764504903045373
96,-0.3920094231724228,0.08741372993524014,0.013109433155039802
97,-0.83720928673729,1.1264097102631547,-0.06348885694605992
98,-0.7647348903430093,-0.43208426022871715,-0.3346443800900568
99,1.0057110787172765,-0.43208426022871715,-0.3419446767055838
101,-0.6094326123552649,0.866660715181176,3.0297939791821737
102,-0.6404930679528138,0.3471627250172188,1.5099703305823688
103,-0.7647348903430093,3.723899661082941,3.493596539179551
104,-0.3816559379732399,-0.6918332553106957,-0.3454996037531449
105,-0.7750883755421922,1.9056566955090908,3.1707849251220495
107,-0.8993301979323878,-0.6918332553106957,-0.3699628111469942
108,-0.8268558015381071,-0.6918332553106957,-0.45871479664121645
109,-0.6508465531519968,0.08741372993524014,1.1308627532960402
110,-0.7026139791479116,1.645907700427112,2.466666988315361
111,-0.7647348903430093,1.1264097102631547,0.6711171960818377
112,-0.599079127156082,0.6069117200991975,1.8580588609845412
113,-0.83720928673729,-0.1723352651467385,-0.013506351817933226
114,2.5380268881963546,-0.6918332553106957,-0.5696735342117615
115,-0.8889767127332048,1.645907700427112,2.3637183785727625
116,-0.5369582159609843,-0.6918332553106957,-0.49726497955957294
117,-0.2884745711805932,-0.43208426022871715,-0.6110630419797933
118,0.7779344043352515,-0.43208426022871715,-0.5126504268141147
119,-0.7750883755421922,0.866660715181176,-0.04383865143153826
120,-0.09175835239611702,-0.6918332553106957,-0.1609896564079811
121,-0.7233209495462775,-0.1723352651467385,-0.5299864671564415
122,-0.7026139791479116,1.9056566955090908,1.6942205835815256
123,2.5483803733955375,-0.6918332553106957,0.4889906657344704
124,0.0531904403924444,0.3471627250172188,1.3860788145806806
125,-0.7543814051438263,-0.43208426022871715,-0.4847707960239081
126,1.4716179126805098,-0.6918332553106957,-0.7205444072708326
127,0.4466228779613968,-0.1723352651467385,-0.009957195755839105
128,-0.6715535235503627,-0.43208426022871715,-0.5331201122649246
129,1.9996456578388406,-0.6918332553106957,-0.6611032569625882
130,0.5398042447540434,-0.43208426022871715,-0.19592143143864157
131,-0.25741411558304433,-0.43208426022871715,-0.6833042380534441
132,0.2291996887785547,-0.6918332553106957,-0.4096094813040465
133,1.8236364094527302,-0.6918332553106957,-0.1756595014646371
134,2.7140361365824646,-0.6918332553106957,-0.5415284380900811
135,-0.13317229319284885,-0.43208426022871715,-0.005773231292394722
136,-0.6508465531519968,0.3471627250172188,0.681424176125578
137,-0.9303906535299367,0.3471627250172188,0.4240670792327472
138,-0.2781210859814103,-0.6918332553106957,-0.566262881800871
139,-0.12281880799366589,0.3471627250172188,0.7572664671305244
140,0.5398042447540434,-0.6918332553106957,-0.41688669397770634
141,-0.5369582159609843,-0.43208426022871715,-0.6517427185354064
142,-0.7440279199446435,1.9056566955090908,0.2699125154430558
143,-0.847562771936473,1.1264097102631547,1.8257413423703501
144,-0.9303906535299367,-0.1723352651467385,-0.0031185779776575183
145,-0.09175835239611702,-0.1723352651467385,-0.5617211162384838
146,-0.847562771936473,0.6069117200991975,0.3528473475867237
147,-0.3195350267781421,0.08741372993524014,0.19633822172656964
148,-0.7854418607413752,-0.6918332553106957,-0.6906968704364403
149,-0.6301395827536309,-0.6918332553106957,-0.5610747658662
150,0.41556242236384794,-0.6918332553106957,-0.1343969553768752
151,0.011776499595712567,-0.43208426022871715,-0.34955660653631926
152,-0.4955442751642524,-0.1723352651467385,6.509536628081467
153,-0.6404930679528138,-0.6918332553106957,-0.5529261343870503
154,-0.7129674643470946,0.08741372993524014,2.4505255419646663
156,-0.6301395827536309,-0.1723352651467385,-0.19672359841852952
157,-0.5680186715585331,-0.6918332553106957,-0.547876522103583
158,-0.16423274879039773,-0.43208426022871715,-0.18563753533676858
159,-0.4541303343675206,-0.43208426022871715,-0.09266118848083417
160,1.1092459307091063,-0.43208426022871715,-0.6430400724514421
161,0.7779344043352515,-0.6918332553106957,-0.7080213688078335
162,-0.12281880799366589,-0.6918332553106957,-0.2061591596567799
163,2.7658035625783794,-0.6918332553106957,-0.6660085946093851
164,-0.5369582159609843,-0.43208426022871715,-0.5102958647436522
165,-0.857916257135656,1.645907700427112,1.367848271490997
166,-0.4230698787699717,-0.43208426022871715,-0.41456098683457787
167,-0.7750883755421922,0.3471627250172188,6.157004438869842
168,-0.857916257135656,-0.6918332553106957,-0.6071676267896899
169,2.2791897582167806,-0.43208426022871715,-0.4387991257952212
170,-0.8889767127332048,-0.1723352651467385,0.46857291915286203
171,2.1963618766233166,-0.6918332553106957,-0.6251211625769666
172,-0.857916257135656,0.866660715181176,1.4194755074771672
173,1.7615154982576327,-0.6918332553106957,-0.49928482447295996
174,2.0514130838347553,-0.6918332553106957,-0.6787509305201233
175,-0.050344411599385186,-0.6918332553106957,-0.5600244465112387
176,-0.7026139791479116,1.645907700427112,4.662503874498443
178,-0.5266047307618013,-0.43208426022871715,-0.46309497461053273
179,-0.847562771936473,-0.43208426022871715,-0.17407825144672848
180,1.409497001485412,-0.6918332553106957,-0.6703137497676327
181,2.3309571842126955,-0.6918332553106957,-0.636893972929279
182,-0.5680186715585331,0.3471627250172188,-0.003597569771403654
183,-0.578372156757716,-0.1723352651467385,-0.38334572644454945
184,-0.7233209495462775,-0.43208426022871715,0.8497465092363123
185,-0.13317229319284885,-0.6918332553106957,-0.508795408522279
186,1.616566705469071,-0.6918332553106957,-0.5230612845962577
187,-0.5266047307618013,-0.6918332553106957,-0.6488629967874633
188,1.5337388238756076,-0.43208426022871715,-0.4678560376206591
189,-0.9096836831315708,2.9446526758370055,3.439112665387305
190,-0.8993301979323878,1.3861587053451334,0.5863818164725221
191,1.4819713978796927,-0.43208426022871715,0.41437759463395674
192,-0.7647348903430093,-0.6918332553106957,-0.6493073626684084
193,-0.857916257135656,-0.6918332553106957,-0.6798589597297526
194,-0.5369582159609843,-0.6918332553106957,-0.6389426727699999
195,-0.6404930679528138,-0.43208426022871715,-0.3897630622836531
196,1.2438412382984847,-0.43208426022871715,4.9296889596412665
197,2.3413106694118784,-0.6918332553106957,-0.501622073587022
198,0.011776499595712567,-0.43208426022871715,-0.5104228264239222
199,0.18778574798182285,-0.1723352651467385,-0.521676248084221
200,-0.5473117011601671,1.645907700427112,1.1635207600527737
201,-0.4127163935707887,-0.43208426022871715,-0.4061584319948882
202,-0.7440279199446435,0.08741372993524014,1.4364883726333517
203,-0.83720928673729,1.1264097102631547,0.9816539240514132
204,-0.6404930679528138,0.866660715181176,-0.16706073311907557
205,-0.6404930679528138,1.645907700427112,0.7369410563163847
206,1.0264180491156425,0.3471627250172188,-0.42994066310365275
207,-0.32988851197732505,-0.6918332553106957,-0.674595820984013
208,-0.7129674643470946,-0.6918332553106957,-0.33636990474463596
209,-0.12281880799366589,-0.43208426022871715,-0.6162742418563316
210,-0.3195350267781421,-0.6918332553106957,0.14857177501770186
211,-0.13317229319284885,-0.1723352651467385,-0.11265765312336495
212,-0.7026139791479116,0.3471627250172188,0.4486803322487339
213,-0.40236290837160577,-0.6918332553106957,-0.07429791272541349
214,-0.17458623398958067,-0.6918332553106957,-0.3566606896459744
215,-0.350595482375691,0.3471627250172188,1.1670756871003347
216,1.9375247466437429,-0.6918332553106957,-0.5808288491191242
217,-0.9200371683307537,0.08741372993524014,0.5592812687203361
218,0.042836955193261445,-0.43208426022871715,-0.3513167571036993
219,-0.6404930679528138,-0.6918332553106957,-0.5577853041501126
220,-0.7129674643470946,-0.6918332553106957,-0.6606358071397759
221,-0.7750883755421922,1.3861587053451334,1.3383931616683482
222,-0.7854418607413752,-0.1723352651467385,0.010010413959357613
224,1.4612644274813267,-0.6918332553106957,-0.6590257021945332
225,1.9168177762453769,-0.6918332553106957,-0.5868883838592851
226,0.156725292384274,-0.43208426022871715,-0.3929659592177381
227,1.2541947234976676,-0.43208426022871715,0.7858674711040835
228,-0.7026139791479116,1.3861587053451334,3.0577082358851815
229,-0.8268558015381071,0.866660715181176,1.8215920038197064
230,-0.8993301979323878,-0.1723352651467385,-0.30909622742844534
231,-0.83720928673729,-0.43208426022871715,-0.02953814944475872
232,-0.350595482375691,-0.6918332553106957,-0.3933295313021477
233,-0.32988851197732505,0.08741372993524014,0.48586856259692096
234,-0.008930470802653351,-0.43208426022871715,0.21186217263231508
235,-0.2470606303838614,1.1264097102631547,2.7122685878122796
236,-0.599079127156082,-0.6918332553106957,-0.3753298276311366
237,1.5337388238756076,-0.6918332553106957,-0.482433546909846
238,-0.6922604939487286,-0.1723352651467385,-0.08511273949023386
239,0.24990665917692062,-0.6918332553106957,-0.6556785306237775
240,-0.6819070087495457,-0.1723352651467385,-0.17821027704097145
241,0.38450196676629905,0.6069117200991975,1.1672257327224718
242,0.405208937164665,-0.6918332553106957,-0.4871599840071714
243,-0.588725641956899,0.08741372993524014,0.26149264764696567
244,-0.8889767127332048,-0.43208426022871715,0.014373278972273378
245,-0.7129674643470946,2.1654056905910695,1.3854728611066647
246,0.664046067144239,-0.6918332553106957,-0.5794149576797534
247,0.16707877758345693,-0.1723352651467385,-0.4031344356102746
248,-0.9096836831315708,-0.6918332553106957,-0.5814982834332754
249,2.5276734029971717,-0.6918332553106957,-0.6971719161302122
250,2.4862594622004397,-0.6918332553106957,-0.23204202947546687
251,0.6019251559491412,-0.43208426022871715,0.5123400729332235
252,-0.8268558015381071,0.3471627250172188,-0.4155593673203377
253,-0.7647348903430093,0.3471627250172188,1.574963168909694
254,-0.8268558015381071,0.08741372993524014,0.1853156394849438
255,-0.7440279199446435,-0.6918332553106957,-0.36704269250078336
256,-0.6301395827536309,-0.6918332553106957,-0.710052755692154
257,-0.8268558015381071,-0.6918332553106957,-0.6215142966602042
258,-0.9303906535299367,1.9056566955090908,1.4587412925934093
259,-0.857916257135656,1.3861587053451334,2.054364702623885
260,2.424138551005342,-0.6918332553106957,-0.7266039420109933
261,-0.34024199717650805,-0.6918332553106957,-0.40508502869805973
262,-0.8165023163389241,0.08741372993524014,1.4341395815483562
263,0.6226321263475071,-0.1723352651467385,0.8206145745998055
264,-0.83720928673729,0.3471627250172188,0.9660549503345993
265,2.475905977001257,-0.6918332553106957,-0.6325945887564981
266,-0.8889767127332048,-0.43208426022871715,-0.4106309457316736
267,-0.5369582159609843,0.08741372993524014,0.3742692456395589
268,-0.6819070087495457,0.6069117200991975,0.005382083614968113
270,-0.32988851197732505,0.08741372993524014,-0.12063892602397676
271,-0.9303906535299367,0.08741372993524014,-0.26503475338927596
274,-0.8993301979323878,2.9446526758370055,4.128855077396145
275,-0.857916257135656,0.866660715181176,0.5549184037074204
276,-0.6508465531519968,0.6069117200991975,0.8893181565822957
278,0.23955317397773765,-0.6918332553106957,2.049707517352161
279,-0.6715535235503627,-0.43208426022871715,-0.0429672326260486
280,1.1920738123025698,-0.6918332553106957,-0.5384640448071998
281,-0.6508465531519968,0.6069117200991975,-0.16520247579875955
282,0.3741484815671161,0.08741372993524014,-0.2690167333613816
283,-0.21600017478631253,-0.43208426022871715,-0.26107585735903754
284,-0.8682697423348389,0.08741372993524014,-0.42703208642837553
285,-0.6404930679528138,-0.1723352651467385,-0.21033735313475746
286,-0.857916257135656,0.08741372993524014,2.0878998991715747
287,-0.11246532279448293,-0.43208426022871715,-0.30260386877827306
288,-0.7336744347454605,-0.6918332553106957,-0.6365765687286039
289,-0.20564668958712956,-0.6918332553106957,-0.5993248575402819
290,-0.8682697423348389,1.1264097102631547,0.5879342115630967
291,-0.7854418607413752,1.3861587053451334,3.200719026738444
292,2.0824735394323044,-0.6918332553106957,-0.4147283454131157
293,-0.6301395827536309,1.645907700427112,0.8026552678270622
294,-0.7854418607413752,2.9446526758370055,4.855970391288111
295,0.06354392559162736,-0.1723352651467385,-0.09986337834342533
296,-0.6404930679528138,2.425154685673048,1.774039083573111
297,-0.9303906535299367,-0.6918332553106957,-0.273264178664961
298,-0.847562771936473,0.3471627250172188,1.9545151120769677
299,0.156725292384274,-0.6918332553106957,-0.5587490587230716
300,-0.8993301979323878,-0.43208426022871715,-0.15499360250795524
301,0.6226321263475071,-0.43208426022871715,-0.1679840907937667
302,-0.20564668958712956,-0.6918332553106957,-0.6254674217049757
303,-0.8889767127332048,-0.43208426022871715,-0.3907614427694129
304,-0.9096836831315708,5.5421426266567915,2.5736668298556675
305,-0.6094326123552649,0.6069117200991975,0.7698876123464593
306,-0.06069789679856814,0.08741372993524014,-0.18723032732561085
307,-0.8993301979323878,0.3471627250172188,-0.3445243072092523
308,-0.8889767127332048,0.08741372993524014,-0.1677359384186934
310,-0.6508465531519968,0.866660715181176,0.7427466676960055
311,-0.8268558015381071,0.866660715181176,1.5342950343250144
312,-0.20564668958712956,0.08741372993524014,-0.2803163229054148
313,0.23955317397773765,-0.6918332553106957,-0.5015297378195529
315,0.922883197123813,-0.6918332553106957,-0.6266158478128728
316,1.4819713978796927,-0.6918332553106957,-0.5413841634534107
317,2.7140361365824646,-0.6918332553106957,-0.6992494708982673
318,2.320603699013512,-0.43208426022871715,-0.31307243641508425
319,2.5069664325988055,-0.6918332553106957,-0.6279200905283742
321,-0.13317229319284885,-0.43208426022871715,-0.1783372387212415
322,-0.2781210859814103,-0.6918332553106957,-0.5161938118907421
323,0.4466228779613968,-0.43208426022871715,-0.447617191588522
325,-0.9200371683307537,1.9056566955090908,1.6585501224111125
327,-0.8993301979323878,0.3471627250172188,1.5978797521984356
328,0.39485545196548205,-0.6918332553106957,-0.6037512033933325
329,-0.10211183759529997,-0.6918332553106957,1.7571012412279947
331,1.5026783682780587,-0.1723352651467385,0.9745325279853574
332,1.9685852022412917,-0.43208426022871715,1.4369096545724296
333,-0.03999092640020223,-0.6918332553106957,-0.6982799453398416
334,-0.7750883755421922,2.425154685673048,3.771359840683057
335,0.2706136295752865,-0.43208426022871715,0.8480613814800009
336,-0.40236290837160577,-0.1723352651467385,0.12083064787869895
337,-0.857916257135656,-0.43208426022871715,0.3326719823947215
338,0.48803681875812865,-0.43208426022871715,-0.47782830050732383
339,2.3413106694118784,-0.6918332553106957,0.21457453580172042
340,-0.8993301979323878,0.866660715181176,3.270744164392836
341,1.5337388238756076,-0.6918332553106957,-0.10299125246644174
342,1.2438412382984847,-0.6918332553106957,0.016958680461408675
343,-0.3195350267781421,-0.6918332553106957,-0.24791801049468826
344,-0.7647348903430093,0.3471627250172188,0.03692051919113845
345,-0.7336744347454605,0.6069117200991975,-0.2884534124136308
346,-0.5473117011601671,1.1264097102631547,1.5346759193658246
347,-0.2781210859814103,-0.43208426022871715,-0.28585069796809504
348,-0.8889767127332048,0.3471627250172188,0.5822093939800114
349,-0.9200371683307537,0.6069117200991975,0.5216082755929361
350,-0.847562771936473,-0.43208426022871715,-0.4314642032668932
351,2.827924473773477,-0.6918332553106957,-0.5829352588145135
352,-0.83720928673729,-0.1723352651467385,-0.4953836382973897
353,-0.26776760078222733,-0.6918332553106957,-0.7099546489392182
354,1.0471250195140085,-0.6918332553106957,-0.5754502906640481
356,1.7201015574609007,-0.6918332553106957,-0.5318100985639566
357,2.5276734029971717,-0.43208426022871715,-0.44816543520786983
358,-0.3920094231724228,-0.43208426022871715,-0.2664197899013127
359,-0.7440279199446435,-0.6918332553106957,-0.514531768076298
360,2.848631444171843,-0.6918332553106957,-0.616360806638334
361,-0.83720928673729,-0.1723352651467385,3.26347849369011
362,0.9953575935180936,-0.6918332553106957,-0.5162053538616758
363,-0.5576651863593501,-0.1723352651467385,-0.48384743834921684
364,0.902176226725447,-0.6918332553106957,-0.4805810605749969
365,1.7615154982576327,-0.1723352651467385,-0.46584196369273895
366,-0.4748373047658865,-0.6918332553106957,-0.6304362401919075
367,0.11531135158754215,-0.6918332553106957,-0.6902929014537629
368,0.5915716707499582,-0.43208426022871715,-0.14923992999753585
369,0.0531904403924444,-0.43208426022871715,-0.4327453620405272
370,1.9685852022412917,-0.6918332553106957,-0.6671397077608817
371,1.7718689834568155,-0.6918332553106957,0.12697097641539518
372,-0.9096836831315708,0.08741372993524014,-0.21913810597165773
373,1.2749016938960336,-0.6918332553106957,-0.7094525732036048
374,-0.20564668958712956,-0.43208426022871715,-0.21536388147635757
375,-0.16423274879039773,0.3471627250172188,0.2524437424349921
376,-0.3195350267781421,-0.6918332553106957,-0.5337837755936089
377,-0.9096836831315708,0.866660715181176,0.08809761831089681
378,-0.8786232275340219,-0.1723352651467385,-0.514722210596703
379,-0.9096836831315708,0.6069117200991975,-0.17506508996155462
380,2.5483803733955375,-0.43208426022871715,-0.593871276274137
381,-0.5473117011601671,0.6069117200991975,3.169757689708956
382,1.7718689834568155,-0.6918332553106957,-0.6388561079879977
383,-0.6094326123552649,-0.43208426022871715,-0.5419150941163581
384,0.5605112151524093,-0.6918332553106957,-0.5220917590378319
385,1.9892921726396577,-0.6918332553106957,-0.5826871064394402
386,-0.32988851197732505,0.08741372993524014,0.7449165582315299
387,0.8504088007295322,-0.6918332553106957,-0.6855722353419044
388,-0.588725641956899,-0.43208426022871715,-0.3687278202570948
389,-0.9096836831315708,2.684903680755027,2.4638392054366194
390,0.5501577299532264,0.08741372993524014,0.8106538536840746
391,-0.8889767127332048,5.5421426266567915,1.5583311887943192
392,-0.21600017478631253,-0.43208426022871715,-0.1171936477002853
393,-0.25741411558304433,1.1264097102631547,0.21941062162291539
394,-0.6404930679528138,-0.43208426022871715,-0.5748501081754989
395,1.8236364094527302,0.08741372993524014,-0.5586163260573348
396,-0.7129674643470946,-0.6918332553106957,-0.25999668307674223
397,-0.6197860975544479,-0.43208426022871715,-0.15649405872932848
398,0.06354392559162736,-0.6918332553106957,-0.6849489689114877
399,2.113533995029853,-0.6918332553106957,-0.5831660982331863
400,0.45697636316057977,0.6069117200991975,0.3664784152593522
401,-0.12281880799366589,-0.1723352651467385,0.0014058746283291872
403,-0.857916257135656,0.6069117200991975,0.4950732844164985
404,1.2438412382984847,-0.43208426022871715,-0.12445931840301143
405,-0.40236290837160577,-0.6918332553106957,-0.46217738792130836
406,0.48803681875812865,-0.6918332553106957,-0.6780584122641049
407,-0.6715535235503627,-0.43208426022871715,0.1420621034111291
408,1.9892921726396577,-0.6918332553106957,-0.4402938110311276
409,-0.6715535235503627,0.866660715181176,1.5666818047648075
410,0.9850041083189107,0.6069117200991975,0.1644708399787906
411,-0.0710513819977511,-0.43208426022871715,-0.543294359642928
412,2.4448455214037077,-0.43208426022871715,-0.4167193353991685
413,1.9789386874404746,-0.6918332553106957,-0.5471262939928964
414,0.5398042447540434,-0.43208426022871715,-0.5648836162743011
415,-0.34024199717650805,-0.43208426022871715,0.5170549680596154
416,-0.8993301979323878,2.1654056905910695,0.12332948458583189
417,1.5026783682780587,-0.43208426022871715,-0.269547664024329
418,-0.4748373047658865,-0.1723352651467385,-0.43215672152291157
419,1.9168177762453769,-0.6918332553106957,-0.5909857835407272
420,-0.847562771936473,-0.43208426022871715,0.0813571072856512
421,-0.6819070087495457,0.08741372993524014,-0.3569896358175832
422,-0.029637441201019268,-0.6918332553106957,-0.5846088445998913
423,-0.2884745711805932,-0.1723352651467385,-0.08474339642035733
424,-0.23670714518467845,-0.43208426022871715,0.03251148629448817
425,1.2749016938960336,-0.43208426022871715,-0.5585990131009342
426,-0.6922604939487286,-0.6918332553106957,-0.5433924663958639
427,0.9850041083189107,-0.1723352651467385,-0.5719415315002218
428,-0.6197860975544479,-0.6918332553106957,-0.65438582987921
429,-0.5058977603634354,-0.43208426022871715,-0.5478188122489148
430,1.181720327103387,-0.43208426022871715,-0.6380193150953088
432,1.8029294390543644,-0.6918332553106957,-0.6829291239981008
433,-0.7543814051438263,-0.43208426022871715,-0.4688832730337531
434,-0.8165023163389241,0.3471627250172188,0.9220569571355647
435,0.8814692563270811,-0.43208426022871715,-0.3301372404404705
436,-0.5266047307618013,0.3471627250172188,0.4943461402476793
437,-0.7026139791479116,1.1264097102631547,1.011639964537009
438,-0.9096836831315708,0.3471627250172188,0.1963497636975033
439,-0.8889767127332048,0.3471627250172188,0.6703381130438171
440,0.6019251559491412,-0.43208426022871715,-0.5530992639510549
441,0.4983903039573116,0.08741372993524014,0.9718836456560873
442,0.38450196676629905,-0.6918332553106957,-0.42016461372285996
443,-0.857916257135656,0.6069117200991975,0.007575058092359625
444,-0.7647348903430093,-0.6918332553106957,-0.6681842561303761
446,0.7261669783393367,-0.6918332553106957,-0.5290169415980157
447,-0.2781210859814103,-0.6918332553106957,-0.6608320206456476
448,-0.029637441201019268,0.08741372993524014,-0.22412423741499005
449,-0.8889767127332048,-0.43208426022871715,-0.3624259041273275
450,-0.578372156757716,0.3471627250172188,0.42742002178896976
451,2.2895432434159635,-0.6918332553106957,-0.6949500867254866
452,-0.13317229319284885,-0.43208426022871715,-0.5230035747415895
454,-0.6922604939487286,-0.1723352651467385,-0.4123564703862527
455,-0.9200371683307537,0.866660715181176,0.4839756793638039
456,-0.7647348903430093,0.08741372993524014,-0.14898600663699574
457,-0.7854418607413752,0.08741372993524014,0.1051508803653494
458,-0.6715535235503627,-0.6918332553106957,-0.6970911223336766
459,-0.2781210859814103,1.1264097102631547,5.920878797509442
460,-0.3713024527740569,-0.43208426022871715,-0.2357585441160989
461,0.41556242236384794,-0.1723352651467385,-0.3682834543761496
462,-0.5680186715585331,-0.43208426022871715,-0.4140993079972323
463,2.0410595986355724,-0.6918332553106957,-0.49579337826553393
464,0.5501577299532264,0.6069117200991975,0.16269914744047684
465,-0.7750883755421922,0.866660715181176,0.428718493519004
466,-0.6197860975544479,1.1264097102631547,1.6419354552521384
467,-0.9200371683307537,-0.1723352651467385,0.3006314710829378
468,-0.847562771936473,0.6069117200991975,-0.1488878998840599
469,-0.8786232275340219,0.08741372993524014,0.03793044164783192
470,-0.83720928673729,-0.6918332553106957,-0.5726051948289059
471,-0.9303906535299367,1.9056566955090908,1.9823889718817076
472,2.2274223322208657,-0.6918332553106957,-0.7005941105120363
473,-0.83720928673729,1.1264097102631547,1.5555553447847787
474,-0.8682697423348389,-0.43208426022871715,-0.6092278686013447
475,-0.857916257135656,1.1264097102631547,0.3084973242742133
476,-0.01928395600183631,-0.6918332553106957,-0.31749301128266827
477,-0.83720928673729,-0.6918332553106957,-0.6705215052444381
